date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
06-2014,13.389332408258568,3,2.5,7.893572073504902,9.185022563991893,1.0,0,0,4,8,7.383989457978509,1070,1979,1979,98034,47.7028,-122.231,2480,8750
06-2014,12.82530414313995,3,2.0,7.222566018822171,9.028338763993148,1.0,0,0,5,7,7.222566018822171,0,1964,1964,98133,47.7458,-122.331,1770,7288
03-2015,12.556729517143344,3,1.75,7.352441100243583,9.95227771670556,1.0,0,0,3,7,7.352441100243583,0,1954,1954,98166,47.4776,-122.337,1070,7920
01-2015,12.513557345278134,3,1.75,7.67786350067821,8.87346805533363,1.0,0,0,4,7,7.4205789054108005,490,1978,1978,98023,47.3026,-122.374,1930,7350
05-2014,12.65395846952229,3,1.5,7.200424892944957,8.976135873302548,1.5,0,0,3,7,7.200424892944957,0,1955,1955,98133,47.7658,-122.339,1480,7940
01-2015,13.729407858910863,4,2.5,8.263590432617319,10.463189051084006,2.0,0,0,3,10,7.851661177889265,1310,1984,1984,98033,47.6477,-122.182,3740,35230
09-2014,13.419500608626866,4,2.25,7.859413154693583,9.010669176847115,2.0,0,0,4,8,7.859413154693583,0,1980,1980,98006,47.5619,-122.125,2260,8335
02-2015,12.959844447906553,3,2.5,7.02108396428914,7.003065458786462,2.0,0,0,3,8,6.709304340258298,300,2008,2008,98122,47.6106,-122.31,1590,1795
07-2014,12.899094818276968,5,2.75,7.585788821732034,8.594154232552366,1.0,0,0,3,7,7.1853870155804165,650,1986,1986,98144,47.5868,-122.308,1280,2150
05-2014,12.86099861326992,3,1.0,7.106606137727303,8.476371196895983,1.0,0,0,3,6,7.106606137727303,0,1901,1901,98122,47.6101,-122.307,1200,4800
11-2014,12.505992035646432,3,1.5,7.575584651557793,8.930626469173578,1.0,0,2,4,7,7.1853870155804165,630,1975,1975,98022,47.1976,-121.999,1950,8941
01-2015,12.706847933442663,2,1.0,7.2078598714324755,9.014325488050225,1.0,0,0,3,7,6.966024187106113,290,1949,1949,98177,47.7224,-122.358,1540,8280
07-2014,12.468436909997665,3,2.5,7.4205789054108005,8.665095821339733,2.0,0,0,3,7,7.4205789054108005,0,1988,1988,98030,47.3505,-122.179,1670,6183
04-2015,13.060487973686241,4,3.0,7.77485576666552,8.54188580400661,1.5,0,0,4,7,7.426549072397305,700,1925,1925,98126,47.5384,-122.376,1410,5375
06-2014,13.286181462633724,4,3.0,7.799753318287247,9.169518377455928,2.0,0,0,5,7,7.799753318287247,0,1961,1961,98034,47.7044,-122.2,2290,9600
07-2014,12.004568269319446,2,1.5,6.956545443151569,8.137103389639302,2.0,0,0,3,7,6.956545443151569,0,1996,1996,98038,47.3848,-122.039,1050,3417
09-2014,13.635187003832993,4,2.75,8.048788283534199,9.50390510758612,2.0,0,0,3,9,7.668561108015897,990,1993,1993,98052,47.6993,-122.102,2260,9984
11-2014,13.906264921232738,5,3.0,8.316300249036848,9.461099090323366,1.0,0,2,4,10,7.644919344958857,2000,1986,1986,98033,47.6627,-122.188,2540,10270
04-2015,12.502466658583977,4,1.75,7.306531398939505,9.210340371976184,1.0,0,0,4,8,7.003065458786462,390,1969,1969,98023,47.3099,-122.379,2190,8910
05-2014,13.235692062711331,3,2.5,7.549609165154532,9.076123029856374,2.0,0,0,3,8,7.549609165154532,0,1987,1987,98074,47.62,-122.043,2030,8744
04-2015,13.329377546788654,4,1.0,7.1929342212158,7.783224016336037,1.5,0,0,4,6,7.1929342212158,0,1901,1901,98103,47.65,-122.34,1330,4400
12-2014,13.27968844210788,3,2.25,7.709756864454165,9.212936997823448,1.0,0,0,3,8,7.265429723253953,800,1975,1975,98052,47.6647,-122.153,2230,9340
08-2014,12.628067055589549,3,1.75,7.408530566894626,9.156939595249067,1.0,0,0,3,7,7.106606137727303,430,1977,1977,98034,47.726,-122.191,1540,8400
11-2014,12.0254496453718,3,1.0,7.081708586105575,9.084777149000837,1.0,0,0,3,6,7.081708586105575,0,1959,1959,98058,47.4616,-122.184,1230,7980
09-2014,13.591116224748411,3,2.5,7.668561108015897,9.199986959896691,1.0,0,0,4,8,7.668561108015897,0,1959,1959,98040,47.5505,-122.219,2680,10083
06-2014,12.89921982609012,3,2.5,7.687080155783135,8.9237243977064,1.0,0,0,4,7,7.258412150595307,760,1962,1962,98133,47.7606,-122.336,1900,7818
12-2014,12.345834587905333,3,1.0,6.966024187106113,9.232884336411077,1.0,0,0,3,7,6.966024187106113,0,1948,1948,98155,47.7481,-122.3,1570,10228
05-2014,12.456376007299998,3,2.5,7.432483807917119,8.522180732927277,2.0,0,0,3,8,7.432483807917119,0,2003,2003,98023,47.2779,-122.347,2550,5001
11-2014,12.955127458028414,4,2.0,7.585788821732034,8.776475789346321,1.5,0,0,5,7,7.029972911706386,840,1920,1920,98108,47.5511,-122.312,1500,6480
07-2014,13.049792684569493,3,2.5,7.673223121121708,8.314832179284556,2.0,0,0,3,8,7.673223121121708,0,2007,2007,98126,47.5488,-122.372,1750,2385
01-2015,12.994530005894443,3,2.5,7.554858521040676,11.100601891263528,2.0,0,0,3,7,7.554858521040676,0,1997,1997,98024,47.5385,-121.911,2330,67268
10-2014,12.86099861326992,3,1.75,7.2078598714324755,11.951651252772821,1.0,0,0,4,7,7.2078598714324755,0,1969,1969,98038,47.4058,-121.994,1560,50965
03-2015,12.254862809699606,3,1.0,6.756932389247553,9.36947859331448,1.0,0,0,4,6,6.756932389247553,0,1943,1943,98056,47.5093,-122.184,1300,9514
11-2014,12.601487417784837,3,2.5,7.570443252057374,9.612600349135398,2.0,0,0,3,8,7.570443252057374,0,1994,1994,98042,47.3777,-122.165,2030,10450
07-2014,13.060487973686241,3,1.0,6.917705609835305,8.517193191416238,1.0,0,0,3,7,6.917705609835305,0,1952,1952,98107,47.675,-122.394,1680,5000
08-2014,12.330500223905226,3,1.5,7.170119543449628,8.905172985183382,1.0,0,0,4,7,6.802394763324311,400,1976,1976,98023,47.3025,-122.37,1430,7500
03-2015,12.521795378137476,3,1.0,6.813444599510896,9.041921720351219,1.0,0,0,4,6,6.813444599510896,0,1962,1962,98059,47.4787,-122.158,1400,8040
08-2014,13.641157170819497,4,1.75,7.8160138391590275,9.306559229716726,1.0,0,0,4,9,7.396335293800808,850,1966,1966,98040,47.5378,-122.219,2770,10744
09-2014,13.426755063419057,3,2.5,7.799753318287247,8.430981494597171,2.0,0,0,3,8,7.799753318287247,0,2010,2010,98052,47.7073,-122.114,2750,4587
02-2015,12.959844447906553,3,1.0,6.917705609835305,8.676587243566487,1.0,0,0,3,7,6.917705609835305,0,1915,1915,98116,47.5733,-122.381,1290,5000
11-2014,12.102100055147195,2,0.75,6.802394763324311,9.169518377455928,1.0,0,0,3,6,6.802394763324311,0,1941,1941,98166,47.4604,-122.339,1250,14280
07-2014,13.047639831208393,6,3.0,7.7406644019172415,8.132706489693264,2.0,0,0,3,7,7.3777589082278725,700,1920,1994,98133,47.7067,-122.343,1560,1312
04-2015,12.676076274775909,4,2.25,7.346010209913293,8.93313654381203,2.0,0,0,3,8,7.346010209913293,0,1993,1993,98038,47.354,-122.047,1630,6397
07-2014,13.346313003752748,3,2.25,7.146772179452637,7.356279876550748,2.0,0,0,3,8,6.966024187106113,210,2014,2014,98105,47.6647,-122.284,1160,1327
05-2014,13.292106151991423,4,2.5,7.7142311448490855,9.39532504618962,1.0,0,0,3,9,7.7142311448490855,0,1983,1983,98074,47.6143,-122.017,2520,12368
01-2015,13.049792684569493,3,2.5,7.906178840394815,9.79456514531194,2.0,0,0,3,9,7.906178840394815,0,2005,2005,98001,47.3185,-122.275,2590,18386
05-2014,13.075271769870477,4,2.75,7.450079569807499,8.743531633626967,2.0,0,0,3,8,7.450079569807499,0,1978,1978,98118,47.5458,-122.268,2130,8700
01-2015,12.542544882151386,2,1.0,6.745236349484363,9.70503661381229,1.0,0,0,3,6,6.745236349484363,0,1923,1923,98168,47.4889,-122.299,1100,14459
02-2015,14.224303456165114,5,3.0,8.101677747454572,10.418524297073583,1.0,0,3,3,9,7.533693709848633,1430,1957,1991,98040,47.5673,-122.21,3836,20953
07-2014,13.007710936319127,3,2.5,7.718685495198466,8.646816959209742,2.0,0,0,3,8,7.718685495198466,0,2000,2000,98146,47.5133,-122.379,1320,5390
08-2014,13.885036620612885,2,2.25,8.268731832117737,9.606697461053619,1.0,0,3,3,8,7.575584651557793,1950,1947,1947,98144,47.5884,-122.291,2580,5184
10-2014,13.054084536651034,2,1.5,7.1853870155804165,9.287301413112312,1.0,0,0,4,8,7.1853870155804165,0,1947,1947,98177,47.7145,-122.367,2120,12040
08-2014,13.438632906708023,4,2.5,7.9229859587111955,8.770283819098399,2.0,0,0,3,10,7.9229859587111955,0,1999,1999,98075,47.5836,-122.026,3070,8127
06-2014,12.54236629477704,3,2.0,7.4673710669175595,9.185022563991893,1.0,0,0,3,7,7.2078598714324755,400,1961,1961,98198,47.398,-122.299,1900,10125
09-2014,13.1749558275235,4,2.25,7.753623546559746,9.874882295525794,2.0,0,0,3,8,7.753623546559746,0,1987,1987,98011,47.7663,-122.215,1910,10055
09-2014,12.691580461311874,3,2.25,7.705262474866325,9.68159322062235,1.0,0,0,4,8,7.484368643286131,440,1966,1966,98030,47.3758,-122.217,2080,9583
09-2014,12.70076888736628,3,2.25,7.61085279039525,9.033483854613287,2.0,0,0,3,7,7.61085279039525,0,1994,1994,98038,47.3828,-122.023,2020,8031
06-2014,12.873902018105829,3,2.25,7.1308988302963465,8.922658299524402,1.0,0,0,5,7,7.1308988302963465,0,1942,1942,98146,47.5123,-122.373,1280,7392
03-2015,13.081437210791684,2,2.0,7.31986492980897,8.782015969721936,1.0,0,0,3,8,7.31986492980897,0,2005,2005,98053,47.7076,-122.013,1640,6009
05-2014,12.487296407920908,4,2.25,7.450079569807499,9.185330208972015,1.0,0,0,4,7,7.02108396428914,600,1978,1978,98023,47.2922,-122.371,1510,9753
01-2015,12.367340793126296,3,1.0,7.265429723253953,9.632072452548218,1.0,0,0,4,7,6.887552571664617,450,1961,1961,98031,47.4075,-122.214,1960,13068
03-2015,13.15483056754183,3,2.5,7.299797366758161,8.461469042643875,2.0,0,0,3,7,7.299797366758161,0,2004,2004,98053,47.6794,-122.034,2250,4729
04-2015,13.39239051461739,2,1.75,7.27931883541462,9.667638628724365,2.0,1,4,3,7,7.114769448366463,220,1915,1978,98166,47.4497,-122.375,2030,13193
06-2014,13.122363377404328,4,2.75,7.731930721948486,9.638675294175094,1.0,0,0,5,7,7.731930721948486,0,1960,1960,98059,47.5218,-122.164,2280,15347
11-2014,12.66032791780777,6,2.75,7.986164860332727,8.902455592206882,1.0,0,0,3,8,7.484368643286131,1160,1978,1978,98023,47.3103,-122.339,2120,8236
11-2014,12.269047444691562,2,1.0,6.907755278982137,9.230142999272362,1.0,0,0,3,6,6.907755278982137,0,1961,1961,98024,47.5687,-121.899,1150,13702
09-2014,13.071070083016778,3,1.5,7.8160138391590275,8.571681376700306,1.5,0,0,5,7,7.3901814282264295,860,1947,1947,98108,47.5575,-122.303,2090,4800
06-2014,13.840203170554645,5,4.0,8.23217423638394,10.241387341148526,2.0,0,0,3,10,8.23217423638394,0,1983,1983,98033,47.6489,-122.183,3430,35096
04-2015,12.9384405392434,3,2.0,7.705262474866325,11.454236468621549,1.0,0,0,5,7,7.402451520818244,580,1976,1976,98010,47.3459,-121.95,2070,80100
03-2015,12.92391243868049,4,1.0,7.585788821732034,8.463792414689122,1.5,0,0,3,7,7.4205789054108005,300,1904,2005,98122,47.6136,-122.303,1510,4740
07-2014,13.592367006650065,3,3.5,8.250620082174692,12.307202223380179,2.0,0,0,3,10,8.169053149927343,300,1993,1993,98077,47.7641,-122.023,2920,148539
05-2014,13.064734264567692,6,2.5,8.391629968440892,9.549238235812235,1.0,0,2,4,9,7.762170607138205,2060,1965,1965,98003,47.3376,-122.324,2600,13988
12-2014,12.323855681186558,3,1.75,7.265429723253953,9.048409504829962,1.0,0,0,4,7,7.265429723253953,0,1968,1968,98003,47.3173,-122.319,1190,8640
10-2014,12.254862809699606,2,1.0,6.721425700790643,8.699514748210191,1.0,0,0,3,6,6.721425700790643,0,1940,1940,98126,47.5308,-122.376,830,4960
01-2015,13.028052697933088,2,1.0,7.265429723253953,8.517193191416238,1.5,0,0,2,7,7.265429723253953,0,1925,1925,98115,47.6727,-122.299,1450,3750
04-2015,12.323855681186558,3,1.0,7.170119543449628,9.025936648977904,1.0,0,0,4,6,7.170119543449628,0,1954,1954,98002,47.3221,-122.216,1260,8316
08-2014,13.081541382884074,2,1.0,6.937314081223682,8.026170194946426,1.0,0,2,4,7,6.672032945461067,240,1918,1918,98103,47.6779,-122.353,1390,3060
02-2015,12.802158113246987,3,2.5,7.9157131993821155,9.381937965407161,2.0,0,0,3,9,7.9157131993821155,0,1990,1990,98023,47.3076,-122.395,2570,10377
09-2014,14.690979295318174,4,2.5,8.202482446576537,9.03049574505712,1.0,1,4,3,9,7.512071245835466,1820,2000,2000,98074,47.6338,-122.072,3120,18841
02-2015,12.106252310247962,2,1.5,6.579251212010101,8.540909718033554,1.0,0,0,3,6,6.579251212010101,0,1954,1954,98106,47.5218,-122.357,1150,2566
03-2015,12.429216196844383,4,2.0,7.605890001053122,8.897272113133987,1.0,0,0,4,7,7.605890001053122,0,1976,1976,98002,47.2785,-122.213,2010,7650
04-2015,13.083622549087899,3,1.75,7.352441100243583,8.006367567650246,1.0,0,0,4,6,6.646390514847729,790,1918,1918,98103,47.6846,-122.345,1390,3000
09-2014,12.468436909997665,3,2.0,7.501082124259871,8.883085524404578,1.0,0,0,4,7,7.122866658599083,570,1978,1978,98032,47.3656,-122.278,1750,7209
05-2014,13.028052697933088,4,2.5,8.11969625295725,8.947025655972697,2.0,0,0,3,9,8.11969625295725,0,2001,2001,98058,47.4369,-122.111,3060,6567
04-2015,12.936033799212835,3,2.25,7.31986492980897,10.497477161562855,2.0,0,0,3,8,7.31986492980897,0,1991,1991,98045,47.4616,-121.711,1730,36224
04-2015,12.764258840656002,3,1.0,7.24422751560335,8.17131687471973,1.0,0,0,3,7,6.684611727667927,600,1953,1953,98118,47.5405,-122.27,1620,6331
09-2014,12.409013489526863,3,2.5,7.455876687491824,8.914894908906568,2.0,0,0,3,7,7.455876687491824,0,1987,1987,98030,47.3507,-122.178,1630,6458
05-2014,13.292106151991423,2,2.0,7.258412150595307,9.12598002335811,1.5,0,2,5,7,7.258412150595307,0,1928,1928,98115,47.6979,-122.32,1420,6816
10-2014,12.86099861326992,4,1.75,7.7664168980196555,8.938531648680692,1.0,0,0,4,7,7.07326971745971,1180,1955,1955,98106,47.5278,-122.345,1910,7620
02-2015,12.66032791780777,3,1.75,7.365180126021013,9.346181594887597,1.0,0,0,4,7,7.090076835776092,380,1974,1974,98059,47.4756,-122.147,1550,10650
11-2014,12.449018824140563,3,1.0,7.114769448366463,9.227197489042606,1.0,0,0,3,7,7.114769448366463,0,1979,1979,98045,47.4437,-121.772,1380,10098
08-2014,13.448785278172041,4,2.5,7.807916628926408,8.39502555744203,2.0,0,0,3,8,7.807916628926408,0,2006,2006,98052,47.7048,-122.109,2990,5659
12-2014,13.567049198665774,3,1.0,7.414572881350589,8.389359819906353,1.5,0,0,3,8,7.286191714702382,200,1911,1911,98112,47.6362,-122.302,1660,4400
10-2014,12.375815420117268,3,1.75,7.146772179452637,9.0442857876461,1.0,0,0,4,7,7.146772179452637,0,1960,1960,98198,47.4207,-122.29,1600,8470
12-2014,13.17115354157376,3,2.25,7.649692623711514,10.609304136196736,2.0,0,0,3,10,7.1853870155804165,780,1979,1979,98074,47.6154,-122.047,2380,33450
04-2015,12.959844447906553,2,1.0,6.646390514847729,8.525161361065415,1.0,0,0,3,5,6.646390514847729,0,1930,1930,98144,47.5964,-122.299,1330,2580
10-2014,12.820987977820545,1,0.75,6.633318433280377,9.218209330354878,1.0,1,4,5,5,6.633318433280377,0,1936,1936,98070,47.4683,-122.438,1230,14267
05-2014,12.577636201962656,4,2.5,7.438383530044307,8.892886141190731,2.0,0,0,4,7,7.438383530044307,0,1988,1988,98031,47.4045,-122.171,1950,7475
09-2014,12.560244459250788,3,1.0,7.02108396428914,9.278092474027002,1.0,0,0,3,7,7.02108396428914,0,1954,1954,98106,47.5544,-122.358,1130,6350
08-2014,12.936033799212835,2,1.0,6.975413927455952,8.411832675758411,1.0,0,0,3,7,6.975413927455952,0,1937,1937,98115,47.6802,-122.29,1320,4465
04-2015,12.515393893085436,3,2.5,7.635303886259415,9.20029003612268,1.0,0,0,3,8,7.258412150595307,650,1979,1979,98023,47.2988,-122.371,2070,8250
05-2015,14.880221294956703,4,3.25,8.527143522269405,9.908475094047168,1.5,0,2,3,11,8.465899897028686,300,1982,2008,98004,47.6312,-122.223,3890,20060
10-2014,14.126664986601197,4,4.75,8.577347114235984,10.956858372958548,2.0,0,0,4,11,8.577347114235984,0,1989,1989,98077,47.7285,-122.042,4180,47443
05-2015,12.985397522331171,2,1.0,6.946975992135418,8.92771217382708,1.0,0,0,4,7,6.946975992135418,0,1939,1939,98133,47.7107,-122.352,1440,7530
10-2014,12.254862809699606,3,1.0,7.438383530044307,9.340491056441229,1.0,0,0,4,7,7.438383530044307,0,1967,1967,98003,47.3271,-122.323,1350,8164
09-2014,12.371587084007746,3,1.0,7.170119543449628,8.682368589375221,1.0,0,0,3,7,7.170119543449628,0,1961,1961,98178,47.5053,-122.255,1320,7619
11-2014,12.7098736543592,3,1.75,6.984716320118266,7.174724309836376,1.0,0,0,3,7,6.363028103540465,500,1954,2003,98199,47.6601,-122.4,1440,2225
03-2015,12.80765263256463,3,2.5,7.88344635413774,8.414052432496725,2.0,0,0,3,8,7.88344635413774,0,2006,2006,98031,47.4145,-122.166,2653,4927
01-2015,13.017002861746503,3,2.0,7.736307096548285,9.696340374306518,1.0,0,0,5,8,7.736307096548285,0,1960,1960,98058,47.4672,-122.165,1660,10530
11-2014,13.554145793829866,4,2.75,8.24800570160062,10.177324218165856,2.0,0,0,3,9,7.955074273262696,970,2014,2014,98028,47.7618,-122.261,1860,12136
05-2015,13.028052697933088,4,2.5,7.700747794511798,10.807199502203423,1.0,0,0,3,8,7.700747794511798,0,1997,1997,98038,47.3828,-122.071,2670,49385
05-2015,12.911642346088676,3,1.75,7.779048644925556,8.699514748210191,1.0,0,0,3,6,7.122866658599083,1150,1908,1908,98118,47.5362,-122.268,2020,6000
07-2014,12.627739132976346,4,1.75,7.8632667240095735,9.334767950351235,1.0,0,0,4,7,7.383989457978509,990,1969,1969,98031,47.3954,-122.206,1720,11088
02-2015,12.043553716032399,2,1.0,6.756932389247553,8.568836424568076,1.0,0,0,3,6,6.756932389247553,0,1931,1931,98178,47.5048,-122.272,1650,8775
05-2015,14.53335035111459,5,3.0,8.250620082174692,9.045465728785949,2.0,0,1,5,9,7.874739125171811,1200,1905,1994,98122,47.6166,-122.287,3050,7556
06-2014,13.567049198665774,4,2.5,8.160518247477505,8.860499167616016,2.0,0,0,3,9,8.160518247477505,0,2005,2005,98053,47.6811,-122.025,3920,7864
04-2015,12.706847933442663,3,3.0,7.791522819150732,9.543879740512757,1.0,0,0,4,8,7.461640392208575,680,1988,1988,98028,47.7486,-122.23,2570,13300
09-2014,12.821258284620408,4,2.5,7.908387159290043,9.067162602299854,2.0,0,0,3,9,7.908387159290043,0,1992,1992,98030,47.3846,-122.169,2410,8100
10-2014,13.054084536651034,5,2.25,7.824046010856292,9.51044496442652,1.0,0,0,3,7,7.52294091807237,650,1979,1979,98072,47.7564,-122.144,2300,9750
02-2015,12.911642346088676,3,1.75,7.4205789054108005,8.812843433517195,1.0,0,0,3,7,7.038783541388542,530,1980,1980,98034,47.7198,-122.193,1670,7320
07-2014,13.422467969854667,5,2.25,7.9724660159745655,9.239899174217728,1.0,0,0,3,8,7.27931883541462,1450,1985,1985,98006,47.5461,-122.151,2310,10300
08-2014,13.122363377404328,2,1.0,7.402451520818244,9.55393007636626,1.0,0,0,4,7,7.038783541388542,500,1954,1954,98006,47.5712,-122.143,1520,13527
07-2014,12.873899453999977,4,2.5,7.5443321080536885,9.665864679957084,2.0,0,0,4,7,7.5443321080536885,0,1968,1968,98166,47.4281,-122.343,2410,15256
02-2015,13.353475098367715,4,1.75,7.989560449333865,9.107753783201082,1.0,0,2,4,8,7.484368643286131,1170,1975,1975,98034,47.7128,-122.223,2120,9600
10-2014,12.793859310432293,4,2.5,7.67786350067821,9.161990111035136,2.0,0,0,3,9,7.67786350067821,0,1992,1992,98001,47.3341,-122.255,2280,9937
10-2014,13.270783382522602,4,3.0,8.09559870137819,9.311090275076326,2.0,0,0,3,8,7.727535110475448,1010,1986,1986,98056,47.5399,-122.181,2320,11004
07-2014,13.217673557208654,3,2.0,7.585788821732034,8.334711621820917,2.0,0,3,5,8,7.146772179452637,700,1929,1929,98126,47.5717,-122.375,2390,4166
07-2014,13.686540176667314,4,2.5,8.11969625295725,10.003830501232155,2.0,0,0,3,10,8.11969625295725,0,1994,1994,98075,47.5951,-122.017,3150,11374
08-2014,12.487485104968359,3,2.0,7.1853870155804165,9.100413892597578,1.0,0,0,3,7,7.1853870155804165,0,1993,1993,98042,47.3536,-122.144,1740,7316
03-2015,13.009194679298691,3,2.5,7.882314918980268,8.89370997756851,2.0,0,0,3,8,7.882314918980268,0,1990,1990,98059,47.5084,-122.154,2400,7220
06-2014,12.909170156943286,3,1.5,7.615791072035833,9.091556835986216,1.0,0,0,3,7,7.1929342212158,700,1963,1963,98108,47.5586,-122.311,2140,5592
05-2014,12.496874845318198,3,1.75,7.371489295214277,9.385469458188632,1.0,0,2,3,7,6.993932975223189,500,1957,1957,98188,47.4427,-122.274,1630,9052
06-2014,14.938815459222756,4,5.0,8.422882511944996,9.833118734869245,1.0,1,4,3,10,7.8632667240095735,1950,2002,2002,98074,47.6053,-122.077,4550,19508
08-2014,12.721885810807203,3,2.5,7.799753318287247,8.940105213128122,2.0,0,0,3,8,7.799753318287247,0,1998,1998,98003,47.3494,-122.301,2510,7903
06-2014,13.263862939678027,3,2.5,7.570443252057374,9.104979856318357,1.0,0,0,4,7,6.877296071497429,970,1948,1948,98117,47.6933,-122.393,2190,7310
04-2015,12.248332006544095,3,2.5,7.620705086838262,8.245384468120747,2.0,0,0,3,8,7.620705086838262,0,2006,2006,98038,47.3537,-122.0,2370,4590
01-2015,12.66032791780777,3,2.25,7.696212639346407,9.07680897935166,1.0,0,0,4,7,7.02108396428914,1080,1964,1964,98166,47.476,-122.337,1460,10139
02-2015,13.493926933836812,3,1.75,7.560080465021827,8.101677747454572,1.0,0,0,4,8,6.866933284461882,960,1913,1913,98112,47.6239,-122.298,1740,4000
04-2015,13.217673557208654,4,2.75,7.495541943884256,8.955448122347393,1.0,0,0,4,8,7.24422751560335,400,1965,1965,98177,47.7776,-122.384,1800,8275
06-2014,13.322442989119986,4,2.25,7.687080155783135,8.89521858376562,2.0,0,0,3,8,7.687080155783135,0,1984,1984,98074,47.6459,-122.058,2250,9781
02-2015,13.218945475250573,2,1.0,6.917705609835305,8.517193191416238,1.5,0,0,4,6,6.917705609835305,0,1908,1908,98105,47.6692,-122.297,1460,5000
